total loop,NTR loop,original train loss
122,0,0.002282114699482918
123,0,0.00228133425116539
124,0,0.0046319300308823586
125,0,0.00021246510732453316
126,0,0.00825660303235054
127,0,0.025685694068670273
128,0,0.041533615440130234
129,0,0.00024268699053209275
130,0,0.00047560344683006406
131,0,0.0011350477579981089
132,0,0.0049553620629012585
133,0,0.032970964908599854
134,0,0.00016781347221694887
135,0,0.023719413205981255
136,0,0.00232672318816185
137,0,0.004630583338439465
138,0,0.0008312587160617113
139,0,0.0021702477242797613
140,0,0.0029145025182515383
141,0,0.008999133482575417
142,0,0.0003272262110840529
143,0,0.0009046028135344386
144,0,0.0020830766297876835
145,0,0.0005006223800592124
146,0,0.001884329947642982
147,0,0.0030246651731431484
148,0,0.0007497680489905179
149,0,0.006357983686029911
150,0,0.002613786840811372
151,0,0.00092387042241171
152,0,0.010486091487109661
153,0,0.016774499788880348
154,0,0.0002668911183718592
155,0,0.004048105329275131
156,0,0.014100942760705948
157,0,0.0008011668105609715
158,0,0.01643526181578636
159,0,0.002232697093859315
160,0,0.0016302723670378327
161,0,0.00257379119284451
162,0,0.006036113016307354
163,0,0.006705946754664183
164,0,0.006404837127774954
165,0,0.00043495764839462936
166,0,0.0005594855756498873
167,0,0.0007784155895933509
168,0,0.0008414039039053023
169,0,0.0007766726776026189
170,0,0.002686640713363886
171,0,0.0018224320374429226
172,0,0.003086037002503872
173,0,0.00015577785961795598
174,0,0.03922095149755478
175,0,0.00019474000146146864
176,0,0.0011558993719518185
177,0,0.005475358106195927
178,0,0.0004853433929383755
179,0,0.004064631648361683
180,0,0.014194929972290993
181,0,0.002204570919275284
182,0,0.019688410684466362
183,0,0.0010577900102362037
184,0,0.0005846716230735183
185,0,0.0007358964066952467
186,0,0.018984472379088402
187,0,0.0012058070860803127
188,0,0.0166119746863842
189,0,0.011917319148778915
190,0,0.0003863770398311317
191,0,0.0029227747581899166
192,0,0.0291130393743515
193,0,0.00452147051692009
194,0,0.0010852875420823693
195,0,0.0005954746156930923
196,0,0.0006710324087180197
197,0,0.0008377368212677538
198,0,0.011901435442268848
199,0,0.0038912463933229446
200,0,0.005785463377833366
201,0,0.002820609835907817
202,0,0.018317580223083496
203,0,0.005148249678313732
204,0,0.020393384620547295
205,0,0.012573687359690666
206,0,0.016357092186808586
207,0,0.009950176812708378
208,0,0.004402720835059881
209,0,0.00895898137241602
210,0,0.005002379883080721
211,0,0.01931343600153923
212,0,0.01074996218085289
213,0,0.0007756025879643857
214,0,0.02682262472808361
215,0,0.0012026469921693206
216,0,0.0033419053070247173
217,0,0.001724621863104403
218,0,0.0019601944368332624
219,0,0.005719154607504606
220,0,0.003379472531378269
221,0,0.007371010724455118
222,0,0.0031792023219168186
223,0,0.005700238514691591
224,0,0.01140977069735527
225,0,0.007741020526736975
226,0,0.0252024307847023
227,0,0.000380409590434283
228,0,0.0013856928562745452
229,0,0.06512415409088135
230,0,0.06720272451639175
231,0,0.0035037172492593527
232,0,0.003077460452914238
233,0,0.004527294542640448
234,0,0.0011615894036367536
235,0,0.01408151350915432
236,0,0.0005047429585829377
237,0,0.0004305575857870281
238,0,0.002539286855608225
239,0,0.0012134588323533535
240,0,0.009647169150412083
241,0,0.008143612183630466
242,0,0.014470003545284271
243,0,0.004318500403314829
244,0,0.020807811990380287
245,0,0.0009438336710445583
246,0,0.006381417624652386
247,0,0.0007036292226985097
248,0,0.0036059736739844084
249,0,0.004630762618035078
250,0,0.027225011959671974
251,0,0.002789596561342478
252,0,0.0016160408267751336
253,0,0.0005940041737630963
254,0,0.011624239385128021
255,0,0.0034222856629639864
256,0,0.030575737357139587
257,0,0.0011798562481999397
258,0,0.001355255488306284
259,0,0.002214526291936636
260,0,0.0014487388543784618
261,0,0.008352164179086685
262,0,0.001130216638557613
263,0,0.005286956671625376
264,0,0.014100627973675728
265,0,0.000984172336757183
266,0,0.0022568951826542616
267,0,0.0018420976120978594
268,0,0.008941760286688805
269,0,0.0018990745302289724
270,0,0.00023733459238428622
271,0,0.004374535754323006
272,0,0.0034942154306918383
273,0,0.004535496700555086
274,0,0.0006586075178347528
275,0,0.046595193445682526
276,0,0.020673470571637154
277,0,0.0008534645894542336
278,0,0.011475791223347187
279,0,0.01615847833454609
280,0,0.0021175267174839973
281,0,0.0013794441474601626
282,0,0.0003108976816292852
283,0,0.0044380053877830505
284,0,0.002208166290074587
285,0,0.001834593596868217
286,0,0.0004441041382960975
287,0,0.013158158399164677
288,0,0.002732994267717004
289,0,0.0015918032731860876
290,0,0.02508930303156376
291,0,0.0020085321739315987
292,0,0.001606074976734817
293,0,0.0026610689237713814
294,0,0.007268196903169155
295,0,0.0018131532706320286
296,0,0.0025981522630900145
297,0,0.00047163115232251585
298,0,0.017097774893045425
299,0,0.03424019739031792
300,0,0.001228283392265439
301,0,0.002386980690062046
302,0,0.0010849640239030123
303,0,0.0011903921840712428
304,0,0.013191145844757557
305,0,0.003437720239162445
306,0,0.00039015046786516905
307,0,0.015250730328261852
308,0,0.010107269510626793
309,0,0.00048000484821386635
310,0,0.0002936144592240453
311,0,0.008660213090479374
312,0,0.002536994172260165
313,0,0.04161722958087921
314,0,0.000724670710042119
315,0,0.0017561488784849644
316,0,0.0061466568149626255
317,0,0.02409246377646923
318,0,0.00018993091362062842
319,0,0.002718625357374549
320,0,0.004774958360940218
321,0,0.022827880457043648
322,0,0.005731041543185711
323,0,0.0002580024884082377
324,0,0.0006746831932105124
325,0,0.0010679879924282432
326,0,0.0002650304522830993
327,0,0.0013967986451461911
328,0,0.004143610130995512
329,0,0.034412529319524765
330,0,0.0006396240787580609
331,0,0.0019568814896047115
332,0,0.0016001681797206402
333,0,0.00017541249690111727
334,0,0.0040979813784360886
335,0,0.0016692677745595574
336,0,0.0012732219183817506
337,0,0.0016609258018434048
338,0,0.004635495133697987
339,0,0.0005974544328637421
340,0,0.0013760358560830355
341,0,0.0008353468729183078
342,0,0.002160866279155016
343,0,0.0005527876201085746
344,0,0.013279862701892853
345,0,0.016457846388220787
346,0,0.0005724437651224434
347,0,0.0007260761922225356
348,0,0.0003803812724072486
349,0,0.00034052718547172844
350,0,0.015891058370471
351,0,0.0018358910456299782
352,0,0.0018943104660138488
353,0,0.00029091729084029794
354,0,0.00018355468637309968
355,0,0.0020150267519056797
356,0,0.003020536620169878
357,0,0.0034660291858017445
358,0,0.008561325259506702
359,0,0.0037655746564269066
360,0,0.0012056133709847927
361,0,0.002025197958573699
362,0,0.0007575181080028415
363,0,0.006444594357162714
364,0,0.001627436839044094
365,0,0.00110522098839283
366,0,0.0006937264115549624
367,0,0.024311868473887444
368,0,0.0006379595724865794
369,0,0.003607102669775486
370,0,0.0002810525766108185
371,0,0.0005968223558738828
372,0,0.004509097430855036
373,0,0.0007793583790771663
374,0,0.003124346025288105
375,0,0.00547508941963315
376,0,0.04061734676361084
377,0,0.0004143891856074333
378,0,0.004459488671272993
379,0,0.0037189361173659563
380,0,0.0020693137776106596
381,0,0.00017082502017728984
382,0,0.0011562376748770475
383,0,0.0006240581278689206
384,0,0.018385250121355057
385,0,0.0057671526446938515
386,0,0.0004955896292813122
387,0,0.004590986762195826
388,0,0.0011353361187502742
389,0,0.0023856195621192455
390,0,0.00985025055706501
391,0,0.0004141526878811419
392,0,0.001967169577255845
393,0,0.0005390524165704846
394,0,0.01081314217299223
395,0,0.0050231339409947395
396,0,0.004976210650056601
397,0,0.010863900184631348
398,0,0.007914555259048939
399,0,0.00014422448293771595
400,0,0.0022998785134404898
401,0,0.0009405843447893858
402,0,0.0009589968249201775
403,0,0.004527314566075802
404,0,0.0012482962338253856
405,0,0.000505422183778137
406,0,0.0006235121400095522
407,0,0.00019974895985797048
408,0,0.0003977451997343451
409,0,0.012956640683114529
410,0,0.0003253531758673489
411,0,0.0022975297179073095
412,0,0.001596443122252822
413,0,0.0002936496748588979
414,0,0.0009328093146905303
415,0,0.00011802730296039954
416,0,0.006367676425725222
417,0,0.0004570134624373168
418,0,0.0003589256666600704
419,0,0.0001705276663415134
420,0,0.0009390436462126672
421,0,0.005511709954589605
422,0,0.006846846081316471
423,0,0.003536002244800329
424,0,0.0011893972987309098
425,0,0.000799041532445699
426,0,0.00041739348671399057
427,0,0.0026768359821289778
428,0,0.002832450671121478
429,0,0.0032428819686174393
430,0,0.0002554253442212939
431,0,0.020786257460713387
432,0,0.0008866646676324308
433,0,0.0004973076283931732
434,0,0.0007867752574384212
435,0,0.0013375483686104417
436,0,0.0010922146029770374
437,0,0.00011028817243641242
438,0,0.00010867626406252384
439,0,0.00026021033409051597
440,0,0.00023539554968010634
441,0,0.0011484072310850024
442,0,0.001616996480152011
443,0,0.00043172354344278574
444,0,0.000248496129643172
445,0,0.006434059236198664
446,0,9.236093319486827e-05
447,0,0.00011914825881831348
448,0,0.0009343833662569523
449,0,0.00012238258204888552
450,0,0.000317255558911711
451,0,0.0011991960927844048
452,0,0.00032355645089410245
453,0,0.0006805761950090528
454,0,0.00044031720608472824
455,0,0.00139909447170794
456,0,0.0016117828199639916
457,0,0.0005001265089958906
458,0,0.026422398164868355
459,0,0.00037063565105199814
460,0,0.0007501402287743986
461,0,0.001373916631564498
462,0,0.00014688244846183807
463,0,0.0005210748640820384
464,0,0.004223200958222151
465,0,0.0005738246254622936
466,0,0.0009867764310911298
467,0,0.005697207525372505
468,0,0.0002755801542662084
469,0,0.09486648440361023
470,0,0.004804946482181549
471,0,0.0003452631935942918
472,0,0.0012660643551498652
473,0,0.004861941561102867
474,0,0.005823394749313593
475,0,0.0007084583630785346
476,0,0.0019275746308267117
477,0,0.00460979575291276
478,0,0.0009164170478470623
479,0,0.00863788090646267
480,0,0.0011042363476008177
481,0,0.014143750071525574
482,0,0.0002905206347350031
483,0,0.006141948979347944
484,0,0.006558955181390047
485,0,0.0016758129931986332
486,0,0.05259328335523605
487,0,0.0002581890730652958
488,0,0.0007189877796918154
489,0,0.00267554703168571
490,0,0.00030011445051059127
491,0,0.002729453146457672
492,0,0.004954742267727852
493,0,0.0012747858418151736
494,0,0.0010716437827795744
495,0,0.001316157984547317
496,0,0.028606275096535683
497,0,0.004093173425644636
498,0,0.017212461680173874
499,0,0.0036017426755279303
500,0,0.00047931980225257576
501,0,0.001781592727638781
502,0,0.0027732669841498137
503,0,0.000456782930996269
504,0,0.002709968015551567
505,0,0.0005736610037274659
506,0,0.00027394993230700493
507,0,0.0008968328475020826
508,0,0.0012381980195641518
509,0,0.02012254297733307
510,0,0.0005604712059721351
511,0,0.003611061256378889
512,0,0.0007226179004646838
513,0,0.00014986612950451672
514,0,0.0021363692358136177
515,0,7.53533240640536e-05
516,0,0.0005046197911724448
517,0,0.000124516460346058
518,0,0.00018388094031251967
519,0,0.0004347972571849823
520,0,0.0007732906378805637
521,0,0.00017968901374842972
522,0,0.012298047542572021
523,0,0.00035004084929823875
524,0,0.0006819426780566573
525,0,0.0010473676957190037
526,0,0.0006184590165503323
527,0,0.00806657038629055
528,0,0.021980751305818558
529,0,0.000963938538916409
530,0,0.0006243442767299712
531,0,0.0003952513507101685
532,0,0.00037089420948177576
533,0,0.0003874879621434957
534,0,0.0031305449083447456
535,0,0.008718540892004967
536,0,0.0001597890950506553
537,0,0.0008920985274016857
538,0,0.00025098343030549586
539,0,0.0014197371201589704
540,0,0.0014983579749241471
541,0,0.00034475320717319846
542,0,0.004144090227782726
543,0,0.020161062479019165
544,0,0.010260508395731449
545,0,0.0038369072135537863
546,0,0.0011535082012414932
547,0,0.0007824614876881242
548,0,0.003972069825977087
549,0,0.002994566224515438
550,0,0.00040001465822570026
551,0,0.0014667148934677243
552,0,0.0003045457706321031
553,0,0.0037745407316833735
554,0,0.0006419632118195295
555,0,0.0021226222161203623
556,0,0.003078717039898038
557,0,0.0006944177439436316
558,0,0.0005373068852350116
559,0,0.003069981001317501
560,0,0.006559072062373161
561,0,0.004996434785425663
562,0,0.0034256211947649717
563,0,0.0022608714643865824
564,0,0.0019642729312181473
565,0,0.0004086598346475512
566,0,0.007323404308408499
567,0,0.0008243416086770594
568,0,0.009208306670188904
569,0,0.0005774315795861185
570,0,0.0005301571800373495
571,0,0.00026656503905542195
572,0,0.003359363880008459
573,0,0.00022953761799726635
574,0,0.00033980546868406236
575,0,0.004322735592722893
576,0,5.1355727919144556e-05
577,0,0.0012050570221617818
578,0,6.1039776483085e-05
579,0,7.149450539145619e-05
580,0,0.00016248071915470064
581,0,8.719845209270716e-05
582,0,0.0006888138595968485
583,0,0.00026661521405912936
584,0,0.00020857271738350391
585,0,0.0016147936694324017
586,0,0.005341078154742718
587,0,0.003979777451604605
588,0,0.00010444976214785129
589,0,0.0001516240299679339
590,0,0.0008393199532292783
591,0,0.0001244577142642811
592,0,0.002339210594072938
593,0,0.00017678688163869083
594,0,0.0002031293697655201
595,0,0.00020372301514726132
596,0,0.0003745982830878347
597,0,0.000646360102109611
598,0,0.0004988112486898899
599,0,0.000382821453968063
600,0,0.002913223346695304
601,0,0.0002105058665620163
602,0,3.2622825528960675e-05
603,0,0.0003016414411831647
604,0,0.0003430987417232245
605,0,0.0005078914691694081
606,0,0.00043082350748591125
607,0,0.00010801733878906816
608,0,0.00016508025873918086
609,0,0.0006224498501978815
610,0,0.0002667382068466395
611,0,0.00038263085298240185
612,0,0.0003413412778172642
613,0,0.0008735278970561922
614,0,0.0037968691904097795
615,0,0.0011989311315119267
616,0,0.00020431069424375892
617,0,0.0006874356186017394
618,0,0.005244091153144836
619,0,0.0018244151724502444
620,0,0.001050922553986311
621,0,0.0007122672395780683
622,0,0.0005272055859677494
623,0,0.00030978713766671717
624,0,0.0003034483816009015
625,0,0.000427402148488909
626,0,0.0011638234136626124
627,0,0.00017089344328269362
628,0,0.0018079938599839807
629,0,0.00013839123130310327
630,0,0.0012027068296447396
631,0,0.00021791401377413422
632,0,0.0001909368293127045
633,0,0.00482470216229558
634,0,0.00045926778693683445
635,0,0.0004974520415998995
636,0,0.0004257629916537553
637,0,0.000130862244986929
638,0,0.00043308440945111215
639,0,0.00010386773647041991
640,0,0.03763732686638832
641,0,5.564079401665367e-05
642,0,5.4110951168695465e-05
643,0,6.461388693423942e-05
644,0,0.00025925025693140924
645,0,0.0007478813058696687
646,0,0.0004076124168932438
647,0,0.0005982904112897813
648,0,0.002011238131672144
649,0,0.0011419964721426368
650,0,0.004295703489333391
651,0,0.008278059773147106
652,0,0.0034159787464886904
653,0,0.010011113248765469
654,0,0.002634210279211402
655,0,0.0013305817265063524
656,0,0.030277468264102936
657,0,0.0006771168555133045
658,0,0.001670981990173459
659,0,0.00587964802980423
660,0,0.00043218201608397067
661,0,0.0011708452366292477
662,0,0.06770071387290955
663,0,0.007952909916639328
664,0,0.0024998742155730724
665,0,0.00522540183737874
666,0,0.006042791064828634
667,0,0.0003375495725777
668,0,0.006639509461820126
669,0,0.00021834889776073396
670,0,0.0032353836577385664
671,0,0.0013776213163509965
672,0,0.0009592794231139123
673,0,0.01203490886837244
674,0,0.04111553356051445
675,0,0.005932438187301159
676,0,0.0004317418788559735
677,0,0.00011916481889784336
678,0,0.00035356899024918675
679,0,0.002002547262236476
680,0,0.0007176302024163306
681,0,0.012963834218680859
682,0,0.001713717938400805
683,0,0.004359048325568438
684,0,0.001991196535527706
685,0,0.0007793186814524233
686,0,0.0010693009244278073
687,0,0.00505455769598484
688,0,0.010537770576775074
689,0,0.0006965309730730951
690,0,0.04890105500817299
691,0,0.00215793470852077
692,0,0.03403506800532341
693,0,0.008256461471319199
694,0,0.04078421741724014
695,0,0.0018005589954555035
696,0,0.0019270273623988032
697,0,0.0009791257325559855
698,0,0.0030504860915243626
699,0,0.0017358283512294292
700,0,6.778880924684927e-05
701,0,0.0021874236408621073
702,0,0.029274549335241318
703,0,0.001946001430042088
704,0,0.06416815519332886
705,0,0.00024085603945422918
706,0,0.00016222867998294532
707,0,0.00190201576333493
708,0,0.014812021516263485
709,0,0.0023259613662958145
710,0,0.0017266194336116314
711,0,0.027471087872982025
712,0,0.03551711514592171
713,0,0.08778969198465347
714,0,0.03910354524850845
715,0,0.03472839668393135
716,0,0.02262004092335701
717,0,0.0037471505347639322
718,0,0.015390578657388687
719,0,0.008479024283587933
720,0,0.002309465315192938
721,0,0.002559276297688484
722,0,0.01108383759856224
723,0,0.025905417278409004
724,0,0.005105886142700911
725,0,0.005392910446971655
726,0,0.004780016839504242
727,0,0.0020571649074554443
728,0,0.057275187224149704
729,0,0.021951084956526756
730,0,0.0027020161505788565
731,0,0.02135300822556019
732,0,0.014918392524123192
733,0,0.010141643695533276
734,0,0.036163460463285446
735,0,0.018277820199728012
736,0,0.0021084053441882133
737,0,0.04720044881105423
738,0,0.03869614005088806
739,0,0.0037345297168940306
740,0,0.017175855115056038
741,0,0.05092665180563927
742,0,0.006984658073633909
743,0,0.026066862046718597
744,0,0.004315356723964214
745,0,0.004328438080847263
746,0,0.010437916032969952
747,0,0.00452107610180974
748,0,0.03715726360678673
749,0,0.0024656876921653748
750,0,0.001532809343189001
751,0,0.03123551420867443
752,0,0.0035842875950038433
753,0,0.0010925519745796919
754,0,0.0007653919165022671
755,0,0.039338771253824234
756,0,0.0286494642496109
757,0,0.009443572722375393
758,0,0.001308569684624672
759,0,0.008822889998555183
760,0,0.008565620519220829
761,0,0.02618272602558136
762,0,0.0030412354972213507
763,0,0.0004960412625223398
764,0,0.012865702621638775
765,0,0.0048100813291966915
766,0,0.0035567807499319315
767,0,0.003786280518397689
768,0,0.0004928965354338288
769,0,0.0067252665758132935
770,0,0.00048686107038520277
771,0,0.017803143709897995
772,0,0.011447000317275524
773,0,0.0005638361326418817
774,0,0.006557130254805088
775,0,0.0020331842824816704
776,0,0.004358306527137756
777,0,0.007636422291398048
778,0,0.0076417820528149605
779,0,0.0048218462616205215
780,0,0.007021726109087467
781,0,0.016537992283701897
782,0,0.0007425256771966815
783,0,0.0007174637285061181
784,0,0.034813158214092255
785,0,0.00923540536314249
786,0,0.000373301183572039
787,0,0.003709893673658371
788,0,0.0006282911635935307
789,0,0.0008958159596659243
790,0,0.0014516263036057353
791,0,0.0007501977379433811
792,0,0.0019111706642434
793,0,0.001865237602032721
794,0,0.009366156533360481
795,0,0.00693620927631855
796,0,0.0002012461918639019
797,0,0.000188333448022604
798,0,0.008235256187617779
799,0,0.0004724978352896869
800,0,0.0003376055392436683
801,0,0.001011434942483902
802,0,0.006252020597457886
803,0,0.00038855199818499386
804,0,0.0007357011782005429
805,0,0.012980496510863304
806,0,0.0033906507305800915
807,0,0.00301798596046865
808,0,0.0008968986803665757
809,0,0.003947072196751833
810,0,0.0004900222411379218
811,0,0.0038820961490273476
812,0,0.0002630040980875492
813,0,0.0010612744372338057
814,0,6.240543007152155e-05
815,0,0.006347669754177332
816,0,0.00464951666072011
817,0,0.0001392695849062875
818,0,0.00014075050421524793
819,0,0.013717109337449074
820,0,0.010478831827640533
821,0,0.0015357971424236894
822,0,0.011981723830103874
823,0,0.0002768692502286285
824,0,0.014618596993386745
825,0,0.0013912433059886098
826,0,0.0016888928366824985
827,0,0.0025173663161695004
828,0,0.0003914149128831923
829,0,0.00143409613519907
830,0,0.0013823413755744696
831,0,0.0018913380336016417
832,0,2.3909733499749564e-05
833,0,0.0008176404517143965
834,0,0.005089996848255396
835,0,0.0010255977977067232
836,0,0.0001912463631015271
837,0,0.001804207800887525
838,0,0.0010246564634144306
839,0,0.0006997091695666313
840,0,0.0003695692867040634
841,0,0.0002099193079629913
842,0,0.0007311793742701411
843,0,0.0008168735075742006
844,0,0.004667708650231361
845,0,0.0008205922204069793
846,0,0.002046385779976845
847,0,0.0005953257787041366
848,0,0.002262788824737072
849,0,0.00024232830037362874
850,0,0.0007578134536743164
851,0,0.00013424523058347404
852,0,8.124749729176983e-05
853,0,0.0005330719868652523
854,0,0.0003579115145839751
855,0,0.002435216447338462
856,0,0.00031439567101188004
857,0,0.0005675197462551296
858,0,0.00022175497724674642
859,0,0.00033565584453754127
860,0,0.0006035225815139711
861,0,0.0034744353033602238
862,0,0.0002079369151033461
863,0,0.005196533165872097
864,0,0.0002137931005563587
865,0,0.0022283438593149185
866,0,0.0003736992657650262
867,0,0.0037657534703612328
868,0,9.388574108015746e-05
869,0,0.0043729557655751705
870,0,0.0018216056050732732
871,0,0.0018014565575867891
872,0,0.0007504794630222023
873,0,0.00014998002734500915
874,0,0.0007157906657084823
875,0,0.0008858538931235671
876,0,0.00016924875671975315
877,0,0.0005260418402031064
878,0,0.0009238073253072798
879,0,0.0014136680401861668
880,0,0.0014527926687151194
881,0,0.0006765322177670896
882,0,0.0002605753834359348
883,0,0.0023972669150680304
884,0,0.0013317663688212633
885,0,0.0003900937444996089
886,0,0.0008224904304370284
887,0,0.0044581047259271145
888,0,0.002477871021255851
889,0,0.00894851516932249
890,0,0.0026608589105308056
891,0,0.005681328941136599
892,0,0.0007697406690567732
893,0,0.0023221024312078953
894,0,0.0002027815644396469
895,0,0.0010198274394497275
896,0,3.077967994613573e-05
897,0,0.0004331640957389027
898,0,0.00013493675214704126
899,0,0.0020591437350958586
900,0,0.0008429314475506544
901,0,0.0005462005501613021
902,0,0.0005356204346753657
903,0,5.531143324333243e-05
904,0,0.00020845294056925923
905,0,0.0002808983554132283
906,0,0.0055656773038208485
907,0,0.024418296292424202
908,0,0.00046747465967200696
909,0,0.0005357902846299112
910,0,0.00018087789067067206
911,0,7.102255767676979e-05
912,0,0.0007092268788255751
913,0,0.00013818545266985893
914,0,0.009297937154769897
915,0,0.0001955285988515243
916,0,0.0003721190441865474
917,0,0.0005242126062512398
918,0,0.0025247405283153057
919,0,0.0006372289499267936
920,0,0.0011435211636126041
921,0,0.002394492272287607
922,0,0.0003159045008942485
923,0,0.0012877453118562698
924,0,0.0008365409448742867
925,0,0.02039274014532566
926,0,0.004460704047232866
927,0,0.0002265865623485297
928,0,0.0009738560765981674
929,0,0.0022187954746186733
930,0,0.00040962587809190154
931,0,0.0004278290143702179
932,0,0.0006117282318882644
933,0,0.0004914167220704257
934,0,0.00839060265570879
935,0,0.00018484005704522133
936,0,0.0008302576025016606
937,0,0.00048438587691634893
938,0,0.0004330027149990201
939,0,0.0013941950164735317
940,0,0.0007031608838587999
941,0,0.00034977373434230685
942,0,0.00032817936153151095
943,0,0.012226399965584278
944,0,0.0002767069381661713
945,0,0.00034276547376066446
946,0,0.0002399030636297539
947,0,0.0005814426694996655
948,0,0.0016788991633802652
949,0,0.009470600634813309
950,0,0.00384620507247746
951,0,0.0013544228859245777
952,0,0.00021852608188055456
953,0,0.0008759262273088098
954,0,0.0033029010519385338
955,0,0.0018264201935380697
956,0,0.001066376455128193
957,0,0.06838882714509964
958,0,0.0006179338088259101
959,0,0.0014371884753927588
960,0,0.010571014136075974
961,0,0.00037458588485606015
962,0,0.0010981522500514984
963,0,0.006870859302580357
964,0,0.034928929060697556
965,0,0.00018415594240650535
966,0,0.0024464570451527834
967,0,0.00018988702504429966
968,0,0.004704045597463846
969,0,0.001198690151795745
970,0,0.0026145975571125746
971,0,0.0014786506071686745
972,0,0.010399961844086647
973,0,0.001741075306199491
974,0,0.0008821769733913243
975,0,0.0004051680152770132
976,0,0.002021013991907239
977,0,0.00029552148771472275
978,0,0.0027527823112905025
979,0,0.0021257312037050724
980,0,0.000550539290998131
981,0,0.00025534117594361305
982,0,0.00027731782756745815
983,0,0.0072960639372467995
984,0,0.004336819052696228
985,0,0.00022961234208196402
986,0,0.0010521338554099202
987,0,0.009179037064313889
988,0,0.0004821551847271621
989,0,0.000899958482477814
990,0,0.002887085312977433
991,0,0.0013535136822611094
992,0,0.0013431771658360958
993,0,0.015282254666090012
994,0,0.0002738063922151923
995,0,0.0010733065428212285
996,0,0.010142401792109013
997,0,0.014012349769473076
998,0,0.001273617148399353
999,0,0.03583493456244469
1000,0,0.0003097926964983344
