total loop,FTS loop,restrict set train loss,restrict set train accuracy
61,0,-0.4082816243171692,9.600000083446503
62,0,-0.3228730261325836,9.400000423192978
63,0,-0.7400981187820435,10.102040320634842
64,0,-0.4683418273925781,10.600000619888306
65,0,-0.16222600638866425,11.000000685453415
66,0,-0.22104664146900177,9.300000220537186
67,0,-0.2696329355239868,9.400000423192978
68,0,-0.19654974341392517,8.60000029206276
69,0,-0.3479224741458893,8.400000631809235
70,0,-0.2673511505126953,8.673468977212906
71,0,-0.30463626980781555,10.80000028014183
72,0,-0.32910218834877014,9.600000083446503
73,0,-0.7967764735221863,7.900000363588333
74,0,-0.28990843892097473,8.900000154972076
75,0,-0.40627968311309814,10.61224415898323
76,0,-0.589400589466095,10.900000482797623
77,0,-0.5681271553039551,10.200000554323196
78,0,-0.12132228910923004,9.800000488758087
79,0,-0.19583742320537567,10.300000756978989
80,0,-0.5995373129844666,11.100000888109207
81,0,-0.6224756836891174,9.693877398967743
82,0,-0.15952083468437195,9.200000762939453
83,0,-0.24144572019577026,9.400000423192978
84,0,-0.19952571392059326,9.800000488758087
85,0,-1.2715591192245483,8.700000494718552
86,0,-0.5684403777122498,10.700000822544098
87,0,-0.23026064038276672,10.100000351667404
88,0,-0.21227142214775085,10.71428507566452
89,0,-0.5882431864738464,8.800000697374344
90,0,-0.2182946503162384,8.700000494718552
91,0,-0.42203599214553833,10.200000554323196
92,0,-0.33633148670196533,10.200000554323196
93,0,-0.47211846709251404,7.400000095367432
94,0,-0.249860480427742,9.800000488758087
95,0,-0.37838733196258545,9.897958487272263
96,0,-0.40313833951950073,10.80000028014183
97,0,-0.7898415327072144,9.800000488758087
98,0,-0.2873059809207916,10.500000417232513
99,0,-0.5896013975143433,10.400000214576721
100,0,-0.5208097696304321,8.061224222183228
101,0,-0.29665812849998474,6.90000057220459
102,0,-0.9023683667182922,10.100000351667404
103,0,-0.38825440406799316,10.400000214576721
104,0,-0.1387617439031601,10.900000482797623
105,0,-0.3509259819984436,10.300000756978989
106,0,-0.3956395983695984,9.999999403953552
107,0,-0.4164027273654938,10.80000028014183
108,0,-0.4356234073638916,9.400000423192978
109,0,-0.372498482465744,11.100000888109207
110,0,-0.7497307658195496,10.80000028014183
111,0,-0.30096301436424255,12.000000476837158
112,0,-0.6550830006599426,9.90000069141388
113,0,-0.2533167898654938,8.673468977212906
114,0,-0.28280937671661377,7.700000703334808
115,0,-0.20880143344402313,8.300000429153442
116,0,-0.2698955237865448,11.100000888109207
117,0,-0.6287357211112976,8.300000429153442
118,0,-0.626155436038971,11.500000208616257
119,0,-0.2652875483036041,8.800000697374344
120,0,-0.22145502269268036,8.367346227169037
121,0,-0.2782262861728668,11.100000888109207
122,0,-0.43920445442199707,9.400000423192978
123,0,-0.21995411813259125,9.100000560283661
124,0,-0.7459334135055542,8.800000697374344
125,0,-0.4037368893623352,9.999999403953552
126,0,-0.5692780613899231,8.900000154972076
127,0,-0.977274477481842,11.100000888109207
128,0,-0.590560793876648,9.50000062584877
129,0,-0.258758008480072,8.60000029206276
130,0,-0.40207135677337646,11.600000411272049
131,0,-0.484571635723114,8.775509893894196
132,0,-0.2636032998561859,9.50000062584877
133,0,-0.544708788394928,11.20000034570694
134,0,-0.23728370666503906,7.400000095367432
135,0,-0.6916120052337646,11.000000685453415
136,0,-0.18372349441051483,10.500000417232513
137,0,-0.1470223367214203,10.600000619888306
138,0,-0.3554328382015228,9.387754648923874
139,0,-0.7764003872871399,9.800000488758087
140,0,-0.3278557062149048,8.60000029206276
141,0,-0.4843481183052063,11.300000548362732
142,0,-0.2433861494064331,11.100000888109207
143,0,-0.3673805892467499,9.200000762939453
144,0,-0.3605732321739197,10.000000149011612
145,0,-0.14682823419570923,8.265306055545807
146,0,-0.5524464249610901,10.80000028014183
147,0,-0.4126087427139282,11.800000816583633
148,0,-0.5283442139625549,10.400000214576721
149,0,-0.23026636242866516,11.700000613927841
150,0,-0.2185003012418747,11.632652580738068
151,0,-0.2180779129266739,8.700000494718552
152,0,-0.43882060050964355,10.300000756978989
153,0,-0.240879625082016,9.700000286102295
154,0,-0.4145187735557556,11.000000685453415
155,0,-0.30539897084236145,9.000000357627869
156,0,-0.23048152029514313,10.408163070678711
157,0,-0.3473993241786957,12.000000476837158
158,0,-0.6322923898696899,10.600000619888306
159,0,-0.2952340543270111,9.90000069141388
160,0,-0.4511357843875885,12.300000339746475
161,0,-0.24039098620414734,11.100000888109207
162,0,-0.4868159592151642,9.300000220537186
163,0,-0.42743924260139465,10.204081237316132
164,0,-0.3996550440788269,9.100000560283661
165,0,-0.3738439083099365,12.300000339746475
166,0,-0.31019002199172974,10.400000214576721
167,0,-0.08683453500270844,8.60000029206276
168,0,-0.45007696747779846,9.200000762939453
169,0,-0.1634170114994049,8.900000154972076
170,0,-0.15243029594421387,11.428570747375488
171,0,-0.30414658784866333,10.300000756978989
172,0,-0.38231196999549866,10.600000619888306
173,0,-0.5574435591697693,10.700000822544098
174,0,-0.420633465051651,9.300000220537186
175,0,-0.20834191143512726,9.387754648923874
176,0,-0.5560950040817261,9.600000083446503
177,0,-0.36590805649757385,12.200000882148743
178,0,-0.0945466160774231,10.900000482797623
179,0,-0.5241970419883728,8.000000566244125
180,0,-0.6581363081932068,9.000000357627869
181,0,-0.40145665407180786,10.204081237316132
182,0,-0.35861319303512573,8.500000089406967
183,0,-0.21596813201904297,9.400000423192978
184,0,-0.17760150134563446,11.000000685453415
185,0,-0.6874746084213257,9.50000062584877
186,0,-0.10923754423856735,11.900000274181366
187,0,-0.7075436115264893,10.300000756978989
188,0,-0.35173386335372925,11.122448742389679
189,0,-0.24883151054382324,9.400000423192978
190,0,-0.25775086879730225,9.400000423192978
191,0,-0.6176419854164124,8.500000089406967
192,0,-0.15818336606025696,8.20000022649765
193,0,-0.6581307053565979,9.700000286102295
194,0,-0.13648882508277893,10.300000756978989
195,0,-0.42997974157333374,9.795917570590973
196,0,-0.742005467414856,9.400000423192978
197,0,-0.29796063899993896,9.600000083446503
198,0,-0.35511621832847595,10.100000351667404
199,0,-0.4230000376701355,9.600000083446503
200,0,-0.36238154768943787,8.469387143850327
201,0,-0.2024550884962082,10.500000417232513
202,0,-0.24845059216022491,8.20000022649765
203,0,-0.33780694007873535,12.600000202655792
204,0,-0.29047510027885437,11.500000208616257
205,0,-0.21461208164691925,12.200000882148743
206,0,-0.2934899628162384,10.51020398736
207,0,-0.26310989260673523,9.800000488758087
208,0,-0.5405866503715515,8.000000566244125
209,0,-0.3610776364803314,8.300000429153442
210,0,-0.4017707109451294,9.90000069141388
211,0,-0.37649837136268616,10.300000756978989
212,0,-0.7895020246505737,8.300000429153442
213,0,-0.1984032690525055,10.71428507566452
214,0,-0.47318339347839355,9.600000083446503
215,0,-0.2671087384223938,10.900000482797623
216,0,-0.25199493765830994,10.600000619888306
217,0,-0.25511273741722107,9.700000286102295
218,0,-0.38192710280418396,11.20000034570694
219,0,-0.21919319033622742,10.700000822544098
220,0,-0.18961915373802185,11.224489659070969
221,0,-0.6383909583091736,8.900000154972076
222,0,-0.23995451629161835,9.90000069141388
223,0,-0.15882019698619843,9.300000220537186
224,0,-0.33028364181518555,10.300000756978989
225,0,-0.20613043010234833,8.877550810575485
226,0,-0.443926066160202,12.300000339746475
227,0,-0.32237547636032104,9.400000423192978
228,0,-0.21962039172649384,10.600000619888306
229,0,-0.5296196341514587,11.20000034570694
230,0,-0.1988460272550583,9.100000560283661
231,0,-0.22993025183677673,10.51020398736
232,0,-0.4015888571739197,10.000000149011612
233,0,-0.3658035099506378,9.400000423192978
234,0,-0.17700724303722382,10.000000149011612
235,0,-0.6240820288658142,9.800000488758087
236,0,-0.7328523397445679,11.100000888109207
237,0,-0.24890363216400146,10.200000554323196
238,0,-0.2600317895412445,10.61224415898323
239,0,-0.5932660698890686,11.000000685453415
240,0,-0.42531102895736694,11.400000751018524
241,0,-0.4498831331729889,11.100000888109207
242,0,-0.1763032078742981,10.600000619888306
243,0,-0.17386259138584137,10.200000554323196
244,0,-0.2767642140388489,8.900000154972076
245,0,-0.20515944063663483,11.02040782570839
246,0,-0.702360987663269,9.400000423192978
247,0,-0.24867932498455048,9.700000286102295
248,0,-0.9986795783042908,11.700000613927841
249,0,-0.7812948822975159,9.800000488758087
250,0,-0.28888875246047974,9.183672815561295
251,0,-0.7613334059715271,10.200000554323196
252,0,-0.07728054374456406,12.10000067949295
253,0,-0.28201940655708313,7.800000160932541
254,0,-0.30742147564888,8.800000697374344
255,0,-0.4969725012779236,10.100000351667404
256,0,-0.4258657693862915,10.204081237316132
257,0,-0.38159239292144775,8.500000089406967
258,0,-0.12169493734836578,9.000000357627869
259,0,-0.39724984765052795,10.200000554323196
260,0,-0.06388557702302933,8.60000029206276
261,0,-0.23097476363182068,10.500000417232513
262,0,-0.31452062726020813,12.200000882148743
263,0,-0.2810426652431488,9.387754648923874
264,0,-0.07206489890813828,9.100000560283661
265,0,-0.16984812915325165,9.700000286102295
266,0,-0.25314226746559143,10.900000482797623
267,0,-0.20851384103298187,11.300000548362732
268,0,-0.6693171262741089,9.400000423192978
269,0,-0.536916196346283,9.800000488758087
270,0,-0.29475483298301697,11.428570747375488
271,0,-0.5803152918815613,6.500000506639481
272,0,-0.2597312331199646,11.800000816583633
273,0,-0.09945525974035263,12.700000405311584
274,0,-0.36772555112838745,8.800000697374344
275,0,-0.5217738747596741,11.122448742389679
276,0,-0.6696208715438843,10.200000554323196
277,0,-0.23197202384471893,11.20000034570694
278,0,-0.257019579410553,9.90000069141388
279,0,-0.8680601716041565,10.600000619888306
280,0,-0.20918402075767517,10.200000554323196
281,0,-0.7948494553565979,8.775509893894196
282,0,-0.30946117639541626,11.100000888109207
283,0,-0.47356975078582764,9.200000762939453
284,0,-0.5090854167938232,11.20000034570694
285,0,-0.21089334785938263,10.000000149011612
286,0,-0.4570799171924591,9.600000083446503
287,0,-0.5374236702919006,9.90000069141388
288,0,-0.2114570438861847,9.795917570590973
289,0,-0.3084700405597687,9.600000083446503
290,0,-0.8540058732032776,10.100000351667404
291,0,-0.406004399061203,11.400000751018524
292,0,-0.23846544325351715,9.800000488758087
293,0,-0.2343488484621048,9.400000423192978
294,0,-0.5462366342544556,8.20000022649765
295,0,-0.1316297948360443,9.999999403953552
296,0,-0.3701166808605194,10.200000554323196
297,0,-0.5383293628692627,9.400000423192978
298,0,-0.1406414955854416,9.100000560283661
299,0,-0.12559781968593597,9.600000083446503
300,0,-0.5451301336288452,11.326529830694199
301,0,-0.3134898245334625,9.50000062584877
302,0,-0.5538827180862427,11.300000548362732
303,0,-0.7821710109710693,11.800000816583633
304,0,-1.06125009059906,10.200000554323196
305,0,-0.5393508076667786,9.700000286102295
306,0,-0.8398118019104004,8.469387143850327
307,0,-0.43520042300224304,10.000000149011612
308,0,-0.3754886984825134,9.700000286102295
309,0,-0.3827916979789734,9.50000062584877
310,0,-0.36592453718185425,10.700000822544098
311,0,-0.2354600727558136,9.400000423192978
312,0,-0.34816765785217285,7.100000232458115
313,0,-0.43894264101982117,8.979591727256775
314,0,-0.21429046988487244,9.800000488758087
315,0,-0.31984615325927734,10.400000214576721
316,0,-0.34886834025382996,10.400000214576721
317,0,-0.7418918609619141,8.900000154972076
318,0,-0.4496179521083832,10.700000822544098
319,0,-0.3049584925174713,8.60000029206276
320,0,-0.336745023727417,9.795917570590973
321,0,-0.26472386717796326,10.900000482797623
322,0,-0.29158028960227966,9.600000083446503
323,0,-0.1372046321630478,9.300000220537186
324,0,-0.22185905277729034,9.600000083446503
325,0,-0.3923368752002716,10.71428507566452
326,0,-0.25705212354660034,8.700000494718552
327,0,-0.3392096161842346,10.100000351667404
328,0,-0.21794188022613525,11.000000685453415
329,0,-0.4730091392993927,10.000000149011612
330,0,-0.36796265840530396,9.700000286102295
331,0,-0.327218621969223,10.306122153997421
332,0,-0.2940434217453003,11.800000816583633
333,0,-0.2819713056087494,11.400000751018524
334,0,-0.11585286259651184,10.700000822544098
335,0,-0.2085738182067871,8.60000029206276
336,0,-0.5360303521156311,11.000000685453415
337,0,-0.3833085894584656,8.800000697374344
338,0,-0.3476482927799225,10.81632599234581
339,0,-0.14430278539657593,10.600000619888306
340,0,-0.23136219382286072,9.200000762939453
341,0,-0.2711644470691681,10.300000756978989
342,0,-0.2614998519420624,7.700000703334808
343,0,-0.8690370321273804,9.800000488758087
344,0,-0.41357171535491943,10.80000028014183
345,0,-0.24379974603652954,9.183672815561295
346,0,-0.316627562046051,9.600000083446503
347,0,-0.11980342119932175,10.300000756978989
348,0,-0.1807411015033722,8.20000022649765
349,0,-0.44524452090263367,9.700000286102295
350,0,-0.30898305773735046,9.795917570590973
351,0,-0.2647750675678253,10.900000482797623
352,0,-0.20609739422798157,10.100000351667404
353,0,-0.24543987214565277,10.700000822544098
354,0,-0.4578424394130707,10.700000822544098
355,0,-0.6568615436553955,10.900000482797623
356,0,-0.35826575756073,7.959183305501938
357,0,-0.13444900512695312,11.400000751018524
358,0,-0.5801215171813965,10.000000149011612
359,0,-0.39424896240234375,9.400000423192978
360,0,-0.5544208288192749,10.300000756978989
361,0,-0.49745187163352966,9.300000220537186
362,0,-0.38615140318870544,9.000000357627869
363,0,-0.47016045451164246,12.244897335767746
364,0,-0.3007007837295532,10.000000149011612
365,0,-0.1738695502281189,11.100000888109207
366,0,-0.10378068685531616,9.400000423192978
367,0,-0.4455319046974182,9.400000423192978
368,0,-0.19211651384830475,10.600000619888306
369,0,-0.3633493185043335,10.80000028014183
370,0,-0.11655862629413605,9.285713732242584
371,0,-0.21452929079532623,9.800000488758087
372,0,-0.2545616030693054,9.300000220537186
373,0,-0.2227681577205658,9.90000069141388
374,0,-0.19650065898895264,11.900000274181366
375,0,-0.5133631229400635,10.61224415898323
376,0,-0.10370933264493942,10.500000417232513
377,0,-0.14192287623882294,10.200000554323196
378,0,-0.389679491519928,9.000000357627869
379,0,-0.3933601677417755,11.20000034570694
380,0,-0.09413285553455353,11.100000888109207
381,0,-0.11205245554447174,10.102040320634842
382,0,-0.3635697066783905,9.600000083446503
383,0,-0.4148913323879242,9.800000488758087
384,0,-0.24410638213157654,9.50000062584877
385,0,-0.772125244140625,10.500000417232513
386,0,-0.4359544515609741,9.600000083446503
387,0,-0.32781660556793213,7.800000160932541
388,0,-0.24838723242282867,11.02040782570839
389,0,-0.3160952031612396,10.500000417232513
390,0,-0.4788023829460144,9.300000220537186
391,0,-0.2080390602350235,11.300000548362732
392,0,-0.19364440441131592,9.400000423192978
393,0,-0.218617781996727,10.100000351667404
394,0,-0.6411652565002441,10.700000822544098
395,0,-0.5559099316596985,9.183672815561295
396,0,-0.6298050880432129,9.400000423192978
397,0,-0.3057446777820587,10.80000028014183
398,0,-0.48755165934562683,10.80000028014183
399,0,-0.22527199983596802,9.90000069141388
400,0,-0.14764530956745148,10.81632599234581
401,0,-0.4297880530357361,11.300000548362732
402,0,-1.2173705101013184,9.000000357627869
403,0,-0.3546290993690491,10.000000149011612
404,0,-0.44605234265327454,12.10000067949295
405,0,-0.15881812572479248,8.400000631809235
406,0,-0.5253541469573975,9.489795565605164
407,0,-0.5150337219238281,10.600000619888306
408,0,-0.41330498456954956,8.700000494718552
409,0,-0.44926542043685913,10.200000554323196
410,0,-0.2112697958946228,11.20000034570694
411,0,-0.3342643678188324,8.700000494718552
412,0,-0.5756272077560425,10.700000822544098
413,0,-0.3679195046424866,9.693877398967743
414,0,-0.21353451907634735,9.600000083446503
415,0,-0.1526474803686142,13.300000131130219
416,0,-0.2188216894865036,10.200000554323196
417,0,-0.25952261686325073,9.400000423192978
418,0,-0.6208720803260803,8.500000089406967
419,0,-0.09009305387735367,10.600000619888306
420,0,-0.4833954870700836,10.51020398736
421,0,-0.17846105992794037,8.900000154972076
422,0,-0.26117581129074097,9.300000220537186
423,0,-0.27536842226982117,10.200000554323196
424,0,-0.2566213607788086,9.700000286102295
425,0,-0.21046403050422668,10.102040320634842
426,0,-0.36008575558662415,9.400000423192978
427,0,-0.30850130319595337,10.200000554323196
428,0,-0.2693408131599426,9.400000423192978
429,0,-0.17917196452617645,8.300000429153442
430,0,-0.5777755975723267,9.100000560283661
431,0,-0.2894769310951233,9.693877398967743
432,0,-0.5135772824287415,7.800000160932541
433,0,-0.3438481092453003,9.200000762939453
434,0,-0.6935351490974426,11.000000685453415
435,0,-0.641495406627655,8.800000697374344
436,0,-0.2940760552883148,11.20000034570694
437,0,-0.39554986357688904,11.900000274181366
438,0,-0.2592656910419464,7.959183305501938
439,0,-0.3123878836631775,8.000000566244125
440,0,-0.4852871596813202,9.90000069141388
441,0,-0.638915479183197,11.800000816583633
442,0,-0.39358195662498474,10.000000149011612
443,0,-0.7111979126930237,9.90000069141388
444,0,-0.3626974821090698,9.50000062584877
445,0,-0.25813648104667664,8.469387143850327
446,0,-0.2473253309726715,9.600000083446503
447,0,-0.861132800579071,10.000000149011612
448,0,-0.5867052674293518,11.100000888109207
449,0,-0.47742772102355957,11.000000685453415
450,0,-0.04388216510415077,12.346938252449036
451,0,-0.1302044540643692,10.500000417232513
452,0,-0.5738500952720642,10.700000822544098
453,0,-0.3045482039451599,9.400000423192978
454,0,-0.4765527844429016,8.700000494718552
455,0,-0.30899906158447266,10.500000417232513
456,0,-0.5710713863372803,10.51020398736
457,0,-0.23072397708892822,10.300000756978989
458,0,-0.19369876384735107,10.000000149011612
459,0,-0.35391053557395935,9.90000069141388
460,0,-0.4830971956253052,9.200000762939453
461,0,-0.22691290080547333,7.700000703334808
462,0,-0.26772841811180115,11.800000816583633
463,0,-0.3810993432998657,10.408163070678711
464,0,-0.0400981567800045,9.700000286102295
465,0,-0.5149967074394226,9.700000286102295
466,0,-0.41951996088027954,12.000000476837158
467,0,-0.40644481778144836,10.400000214576721
468,0,-0.8581045866012573,11.100000888109207
469,0,-0.23940323293209076,8.800000697374344
470,0,-0.723638653755188,9.183672815561295
471,0,-0.13311892747879028,10.000000149011612
472,0,-0.25549665093421936,8.900000154972076
473,0,-0.7833468317985535,10.000000149011612
474,0,-0.34934306144714355,10.200000554323196
475,0,-0.40981772541999817,10.306122153997421
476,0,-0.5021486878395081,9.400000423192978
477,0,-0.3739655315876007,10.000000149011612
478,0,-0.35695552825927734,10.400000214576721
479,0,-0.38250645995140076,11.400000751018524
480,0,-0.3465195596218109,10.300000756978989
481,0,-0.16144561767578125,12.244897335767746
482,0,-0.44135549664497375,8.800000697374344
483,0,-0.132992222905159,9.700000286102295
484,0,-0.11892271786928177,11.400000751018524
485,0,-0.0762527659535408,10.600000619888306
486,0,-0.229304701089859,8.20000022649765
487,0,-0.6572339534759521,10.600000619888306
488,0,-0.32459622621536255,11.122448742389679
489,0,-0.3364731967449188,11.100000888109207
490,0,-0.6784276366233826,9.700000286102295
491,0,-0.22335298359394073,10.300000756978989
492,0,-0.8627597689628601,11.20000034570694
493,0,-0.15750575065612793,10.000000149011612
494,0,-0.12872588634490967,8.60000029206276
495,0,-0.3641386330127716,11.224489659070969
496,0,-0.45349451899528503,10.100000351667404
497,0,-0.30358535051345825,10.80000028014183
498,0,-0.4490344226360321,10.80000028014183
499,0,-0.3717491030693054,9.100000560283661
500,0,-0.3041827380657196,10.102040320634842
501,0,-0.3962363302707672,11.300000548362732
502,0,-0.33915382623672485,9.200000762939453
503,0,-0.4509187638759613,12.10000067949295
504,0,-0.16543051600456238,10.000000149011612
505,0,-0.2530495226383209,8.800000697374344
506,0,-0.5176020264625549,10.9183669090271
507,0,-0.7119721174240112,9.90000069141388
508,0,-0.48592284321784973,9.400000423192978
509,0,-0.841066300868988,10.600000619888306
510,0,-0.13940764963626862,9.200000762939453
511,0,-0.6300725936889648,11.700000613927841
512,0,-0.38943520188331604,10.200000554323196
513,0,-0.37306612730026245,11.224489659070969
514,0,-0.5604487061500549,10.100000351667404
515,0,-0.5215445756912231,10.400000214576721
516,0,-0.19311024248600006,9.100000560283661
517,0,-0.2712607681751251,7.700000703334808
518,0,-0.20298369228839874,12.600000202655792
519,0,-0.18820075690746307,10.500000417232513
520,0,-0.5142291188240051,10.102040320634842
521,0,-0.303328275680542,10.400000214576721
522,0,-0.6460117697715759,9.100000560283661
523,0,-0.324975848197937,11.700000613927841
524,0,-0.4337306618690491,9.200000762939453
525,0,-0.5344106554985046,11.734693497419357
526,0,-0.5165278911590576,11.100000888109207
527,0,-0.1921013742685318,9.50000062584877
528,0,-0.3896520733833313,10.600000619888306
529,0,-0.5601488947868347,10.100000351667404
530,0,-0.7239922285079956,9.300000220537186
531,0,-0.5987257361412048,8.877550810575485
532,0,-0.562126874923706,9.800000488758087
533,0,-0.21901698410511017,8.400000631809235
534,0,-0.5611710548400879,12.400000542402267
535,0,-0.342263400554657,9.90000069141388
536,0,-0.28665173053741455,8.60000029206276
537,0,-0.32008373737335205,9.100000560283661
538,0,-0.21282260119915009,8.571428060531616
539,0,-0.5247207283973694,11.20000034570694
540,0,-0.15135203301906586,10.80000028014183
541,0,-0.6675556898117065,8.800000697374344
542,0,-0.25718340277671814,9.400000423192978
543,0,-0.1624000072479248,8.300000429153442
544,0,-0.4151388704776764,10.900000482797623
545,0,-0.40661388635635376,11.02040782570839
546,0,-0.3740273714065552,10.200000554323196
547,0,-0.23123067617416382,10.000000149011612
548,0,-0.3739067316055298,10.300000756978989
549,0,-0.33525314927101135,9.700000286102295
550,0,-0.3854658007621765,11.122448742389679
551,0,-0.5712174773216248,10.500000417232513
552,0,-0.8193230032920837,12.10000067949295
553,0,-0.45368751883506775,9.300000220537186
554,0,-0.3723841905593872,11.20000034570694
555,0,-0.2801935076713562,12.700000405311584
556,0,-0.242950439453125,9.387754648923874
557,0,-0.5142472386360168,10.900000482797623
558,0,-0.3591214716434479,9.800000488758087
559,0,-0.42566239833831787,9.200000762939453
560,0,-0.3272392749786377,8.800000697374344
561,0,-0.27685439586639404,10.400000214576721
562,0,-0.23875762522220612,10.100000351667404
563,0,-0.3585398495197296,9.285713732242584
564,0,-0.3407362997531891,9.400000423192978
565,0,-0.24022714793682098,11.300000548362732
566,0,-0.2641070783138275,11.100000888109207
567,0,-0.4618786573410034,9.800000488758087
568,0,-0.23850291967391968,9.100000560283661
569,0,-0.43689072132110596,8.800000697374344
570,0,-0.3427840769290924,10.71428507566452
571,0,-0.25542861223220825,9.600000083446503
572,0,-0.2167050987482071,9.400000423192978
573,0,-0.12340962886810303,12.300000339746475
574,0,-0.21171699464321136,8.000000566244125
575,0,-0.3753015697002411,9.285713732242584
576,0,-0.14235305786132812,11.20000034570694
577,0,-0.17074885964393616,10.80000028014183
578,0,-0.1936814785003662,6.599999964237213
579,0,-0.21833309531211853,9.300000220537186
580,0,-0.28444206714630127,8.500000089406967
581,0,-0.2557806074619293,9.591836482286453
582,0,-0.48597389459609985,8.60000029206276
583,0,-0.2656271159648895,9.100000560283661
584,0,-0.18878209590911865,10.500000417232513
585,0,-0.31175118684768677,8.100000023841858
586,0,-0.19691786170005798,7.300000637769699
587,0,-0.43477097153663635,9.400000423192978
588,0,-0.2641803026199341,11.326529830694199
589,0,-0.07022254168987274,11.900000274181366
590,0,-0.2267635613679886,12.10000067949295
591,0,-0.3848249614238739,10.700000822544098
592,0,-0.15028613805770874,11.300000548362732
593,0,-0.5415313839912415,9.400000423192978
594,0,-0.36328399181365967,7.500000298023224
595,0,-0.46076449751853943,9.795917570590973
596,0,-0.29112479090690613,11.300000548362732
597,0,-0.4102528691291809,8.100000023841858
598,0,-0.18753577768802643,8.900000154972076
599,0,-0.4067387878894806,7.800000160932541
600,0,-0.6564620733261108,8.673468977212906
601,0,-0.39860841631889343,9.90000069141388
602,0,-0.19338330626487732,10.200000554323196
603,0,-0.5866450071334839,12.5
604,0,-0.5661977529525757,11.700000613927841
605,0,-0.2021334171295166,10.400000214576721
606,0,-0.5584688186645508,10.204081237316132
607,0,-0.32787880301475525,9.000000357627869
608,0,-0.41773122549057007,8.500000089406967
609,0,-0.14123132824897766,10.600000619888306
610,0,-0.28916043043136597,12.800000607967377
611,0,-0.4144151210784912,9.50000062584877
612,0,-0.3859765827655792,7.400000095367432
613,0,-0.19296836853027344,8.673468977212906
614,0,-0.41168221831321716,8.100000023841858
615,0,-0.4984756410121918,10.200000554323196
616,0,-0.7542205452919006,10.200000554323196
617,0,-0.45250940322875977,10.700000822544098
618,0,-0.35957491397857666,11.500000208616257
619,0,-0.35647860169410706,10.600000619888306
620,0,-0.33882150053977966,9.795917570590973
621,0,-0.39232030510902405,10.300000756978989
622,0,-0.6003432869911194,12.200000882148743
623,0,-0.31107956171035767,10.80000028014183
624,0,-0.1820165514945984,12.000000476837158
625,0,-0.14770150184631348,11.734693497419357
626,0,-0.507329523563385,11.20000034570694
627,0,-0.26608896255493164,8.700000494718552
628,0,-0.40413612127304077,11.600000411272049
629,0,-0.340700626373291,10.500000417232513
630,0,-0.5753874778747559,9.50000062584877
631,0,-0.13251937925815582,10.51020398736
632,0,-0.5215772390365601,10.80000028014183
633,0,-0.3879709243774414,8.500000089406967
634,0,-0.1773821860551834,11.900000274181366
635,0,-0.19651785492897034,12.000000476837158
636,0,-0.5673712491989136,10.900000482797623
