Epoch,Clean Loss,Clean ACC,Targeted Loss,Targeted ASR
0,2.762105862299601,17.357772435897434,0.5999436247371844,94.44110576923077
1,2.3604294520158033,20.963541666666668,1.6044616697308345,75.87139423076923
2,2.1854022489144254,22.596153846153847,7.848516765313271,70.02203525641026
3,1.9975362909145844,25.741185897435898,1.3297572793642012,94.2608173076923
4,1.8919004912559803,29.166666666666668,0.3661314811590706,99.20873397435898
5,1.7858881805187616,32.30168269230769,0.3648900517087799,99.0985576923077
6,1.7065915388938708,36.95913461538461,0.23502547548192368,99.2588141025641
7,1.6330054432917864,39.89383012820513,0.23319831984280073,99.59935897435898
8,1.5755759882621276,42.87860576923077,0.19716782616503195,99.71955128205128
9,1.5192797810603411,44.07051282051282,0.31690166312303814,99.65945512820512
10,1.4906811660681016,46.53445512820513,0.38142024589055484,99.66947115384616
11,1.4389184614022572,48.48758012820513,0.26815199027759595,99.77964743589743
12,1.3944019514780779,50.17027243589744,1.2983069080883252,99.1786858974359
13,1.3470503588517506,51.71274038461539,1.7685383232990217,98.95833333333333
14,1.3233823569921346,52.834535256410255,2.8004471042100856,98.72796474358974
15,1.277801704330322,54.14663461538461,6.033711673470008,97.3457532051282
16,1.2742377313283773,55.21834935897436,0.8744192393818425,99.62940705128206
17,1.2565938601127038,55.99959935897436,0.17389646822061294,99.90985576923077
18,1.185427541534106,57.522035256410255,0.39813693174459514,99.83974358974359
19,1.1851093830206456,58.14302884615385,0.16214434305826822,99.90985576923077
20,1.1516689363962564,58.97435897435897,0.17138140175778133,99.88982371794872
21,1.1369162045228176,59.93589743589744,0.3457129760048328,99.80969551282051
22,1.1294372437091975,60.546875,0.41408006127776603,99.79967948717949
23,1.1501753563300157,61.217948717948715,0.20337514273631194,99.88982371794872
24,1.0895778166177945,62.04927884615385,0.07992225203763843,99.94991987179488
25,1.0586359275457187,62.5,0.0011319882021500515,99.98998397435898
26,1.0856849555021677,63.2411858974359,0.014979978306935383,99.97996794871794
27,1.0805082951600735,63.772035256410255,0.02990933147091896,99.9599358974359
28,1.0592692299531057,64.3729967948718,0.0,100.0
29,1.0418413048371291,64.52323717948718,0.0,100.0
30,0.9937633638962721,65.06410256410257,0.0,100.0
31,1.0024017164340386,65.53485576923077,0.0,100.0
32,0.9701223866297648,65.96554487179488,0.10034691086874749,99.93990384615384
33,0.963202572785891,66.18589743589743,0.021375362689678486,99.97996794871794
34,0.9586986074080834,66.62660256410257,0.04752066196539463,99.96995192307692
35,0.962094009686739,66.55649038461539,0.0,100.0
36,0.9704571324281204,67.2275641025641,0.0,100.0
37,0.9340064789240177,67.2275641025641,0.042839392637595154,99.97996794871794
38,0.9323642727656242,67.83854166666667,0.05443925123948317,99.97996794871794
39,0.9127491074494827,68.32932692307692,1.6479205300035882,99.22876602564102
40,0.905480682849884,68.37940705128206,0.31021431070574834,99.85977564102564
41,0.9268030241513864,68.38942307692308,0.0294036865234375,99.98998397435898
42,0.8924770122155165,68.6698717948718,0.0018116144033578725,99.98998397435898
43,0.8862868062196634,69.140625,0.26684212073301655,99.8798076923077
44,0.8885980470058246,69.0604967948718,0.019244927626389723,99.98998397435898
