total loop,FTS loop,restrict set train loss,restrict set train accuracy
317,0,-3.429490494728088,0.0
318,0,-2.72432653427124,0.0
319,0,-3.0097163820266726,0.0
320,0,-1.9183111143112184,4.40000007301569
321,0,-1.9189976668357849,0.10000000149011613
322,0,-1.9571941876411438,0.0
323,0,-2.1656338024139403,0.0
324,0,-1.7534062790870666,96.99999928474426
325,0,-3.0400130987167358,0.0
326,0,-2.7026272678375243,0.0
327,0,-2.0243601846694945,8.100000143051147
328,0,-2.312744526863098,0.0
329,0,-2.5922157192230224,0.0
330,0,-2.530165662765503,0.0
331,0,-2.19306291103363,0.0
332,0,-2.7707031202316283,0.0
333,0,-2.555643801689148,0.0
334,0,-2.2974463653564454,0.0
335,0,-2.098947105407715,0.0
336,0,-1.851510088443756,0.30000000447034836
337,0,-3.971701393127441,0.0
338,0,-1.9714460611343383,7.300000116229058
339,0,-2.177335662841797,0.5000000074505806
340,0,-2.0747233271598815,1.0000000298023224
341,0,-1.9307414150238038,0.30000000447034836
342,0,-2.211473298072815,0.0
343,0,-2.4061299753189087,0.0
344,0,-1.8518956470489503,9.900000222027302
345,0,-3.189871530532837,0.0
346,0,-2.602203617095947,0.0
347,0,-1.9669152045249938,1.7000000402331354
348,0,-3.0272396993637085,0.0
349,0,-3.1673679542541504,0.0
350,0,-2.847882342338562,0.0
351,0,-2.9381777811050416,0.0
352,0,-2.277829031944275,0.0
353,0,-3.2980199813842774,0.0
354,0,-3.306447901725769,0.0
355,0,-2.279655447006226,0.0
356,0,-2.3868340253829956,0.0
357,0,-2.0963317203521727,7.100000113248825
358,0,-2.74651563167572,0.0
359,0,-3.325250310897827,0.0
360,0,-2.031703462600708,0.0
361,0,-2.932769513130188,0.0
362,0,-1.5999840354919435,94.09999978542328
363,0,-3.0718717050552367,0.0
364,0,-3.563142023086548,0.0
365,0,-2.6603474473953246,2.400000035762787
366,0,-2.296402087211609,0.10000000149011613
367,0,-2.3105342626571654,0.0
368,0,-2.0186356616020205,75.30000107735395
369,0,-1.431542122364044,99.79999995231628
370,0,-1.7395979428291322,92.29999995231628
371,0,-3.4931393384933473,0.0
372,0,-2.8503769874572753,0.0
373,0,-3.0454151105880736,0.0
374,0,-2.1658981895446776,0.0
375,0,-2.9717305421829225,0.0
376,0,-2.253903279304504,0.6000000089406967
377,0,-2.876943669319153,0.0
378,0,-2.517068791389465,0.0
379,0,-2.180721483230591,0.0
380,0,-2.6588991022109987,0.0
